title,price,availability,rating,genre,url,image_url,description,upc,scraped_at,session_id,container_id,scrape_duration,retry_count
"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",£25.48,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,http://books.toscrape.com/media/cache/da/78/da78757466c3b0a2c89f0ddf6b5e642f.jpg,,,2025-05-28T10:30:08.989110,sequential art-be6b9ada,worker-3,242.01,0
"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",£38.39,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,http://books.toscrape.com/media/cache/c8/22/c822360ce0f91c40f7a0491c22287646.jpg,,,2025-05-28T10:30:09.782353,sequential art-be6b9ada,worker-3,242.8,0
Lowriders to the Center of the Earth (Lowriders in Space #2),£51.51,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,http://books.toscrape.com/media/cache/b2/97/b2978e96069dd91785e5ab0bc99c022e.jpg,,,2025-05-28T10:30:10.598286,sequential art-be6b9ada,worker-3,243.62,0
El Deafo,£57.62,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/el-deafo_691/index.html,http://books.toscrape.com/media/cache/34/eb/34eb0f1b570d4f1f6ad106652f1ac6ff.jpg,,,2025-05-28T10:30:11.452711,sequential art-be6b9ada,worker-3,244.47,0
Batman: Europa,£32.01,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/batman-europa_668/index.html,http://books.toscrape.com/media/cache/f1/fe/f1fecf0ce9b5771e4d2c9619e8550988.jpg,,,2025-05-28T10:30:12.230920,sequential art-be6b9ada,worker-3,245.25,0
Art Ops Vol. 1,£48.80,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,http://books.toscrape.com/media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg,,,2025-05-28T10:30:12.992648,sequential art-be6b9ada,worker-3,246.01,0
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",£10.90,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,http://books.toscrape.com/media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg,,,2025-05-28T10:30:13.645765,sequential art-be6b9ada,worker-3,246.66,0
"Fruits Basket, Vol. 9 (Fruits Basket #9)",£33.95,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,http://books.toscrape.com/media/cache/7c/ea/7cea6ff4f6f1427739b136db35fbfad4.jpg,,,2025-05-28T10:30:14.469603,sequential art-be6b9ada,worker-3,247.49,0
Roller Girl,£14.10,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/roller-girl_540/index.html,http://books.toscrape.com/media/cache/b8/bd/b8bd3e5bc547c7c851689a844c9db429.jpg,,,2025-05-28T10:30:15.202890,sequential art-be6b9ada,worker-3,248.22,0
"Fruits Basket, Vol. 7 (Fruits Basket #7)",£19.57,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,http://books.toscrape.com/media/cache/b4/36/b43672509477baa090e57ebeacbb28fb.jpg,,,2025-05-28T10:33:03.523752,sequential art-be6b9ada,worker-3,416.54,0
"Fruits Basket, Vol. 6 (Fruits Basket #6)",£20.96,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,http://books.toscrape.com/media/cache/94/1a/941a14dec32f0a949c38a325a715c138.jpg,,,2025-05-28T10:33:04.306001,sequential art-be6b9ada,worker-3,417.32,0
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",£36.39,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,http://books.toscrape.com/media/cache/07/5c/075c210f5ce43b84d29646a54529d1bd.jpg,,,2025-05-28T10:33:05.161784,sequential art-be6b9ada,worker-3,418.18,0
"Fruits Basket, Vol. 5 (Fruits Basket #5)",£16.33,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,http://books.toscrape.com/media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg,,,2025-05-28T10:33:05.865422,sequential art-be6b9ada,worker-3,418.88,0
"Death Note, Vol. 5: Whiteout (Death Note #5)",£52.41,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,http://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,,,2025-05-28T10:33:06.643423,sequential art-be6b9ada,worker-3,419.66,0
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",£27.88,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,http://books.toscrape.com/media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg,,,2025-05-28T10:33:07.439123,sequential art-be6b9ada,worker-3,420.46,0
"Fruits Basket, Vol. 4 (Fruits Basket #4)",£50.44,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,http://books.toscrape.com/media/cache/38/79/38794d8729a111018260d931e7101de2.jpg,,,2025-05-28T10:33:08.231051,sequential art-be6b9ada,worker-3,421.25,0
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",£14.41,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,http://books.toscrape.com/media/cache/ee/ed/eeeddf8af9e6cc8c7f71c0e41de1b562.jpg,,,2025-05-28T10:33:08.954494,sequential art-be6b9ada,worker-3,421.97,0
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",£55.55,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,http://books.toscrape.com/media/cache/bb/18/bb1845c22faea465cad3d556d22936a2.jpg,,,2025-05-28T10:33:09.689042,sequential art-be6b9ada,worker-3,422.71,0
"Saga, Volume 3 (Saga (Collected Editions) #3)",£21.57,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,http://books.toscrape.com/media/cache/d8/fd/d8fd30b3e5781e880a3efe4c9495b417.jpg,,,2025-05-28T10:33:10.417603,sequential art-be6b9ada,worker-3,423.44,0
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),£43.63,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,http://books.toscrape.com/media/cache/c9/a5/c9a559e3ba407c1d70ebfc4e2f0d82db.jpg,,,2025-05-28T10:33:11.220963,sequential art-be6b9ada,worker-3,424.24,0
Persepolis: The Story of a Childhood (Persepolis #1-2),£39.13,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,http://books.toscrape.com/media/cache/14/98/14987a55d9609e706d2619814e2a8b0a.jpg,,,2025-05-28T10:33:11.899554,sequential art-be6b9ada,worker-3,424.92,0
Original Fake,£31.45,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/original-fake_203/index.html,http://books.toscrape.com/media/cache/e7/29/e72934871f9b42a807d976670a446e12.jpg,,,2025-05-28T10:33:12.719876,sequential art-be6b9ada,worker-3,425.74,0
"Grayson, Vol 3: Nemesis (Grayson #3)",£42.72,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,http://books.toscrape.com/media/cache/f9/4c/f94cfc3c82abb799568d1ea029b1d3d1.jpg,,,2025-05-28T10:33:13.590019,sequential art-be6b9ada,worker-3,426.61,0
"Fruits Basket, Vol. 3 (Fruits Basket #3)",£45.17,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,http://books.toscrape.com/media/cache/7b/e7/7be75475a916d6df4edebfc5fe36c3f9.jpg,,,2025-05-28T10:33:14.334076,sequential art-be6b9ada,worker-3,427.35,0
"Black Butler, Vol. 1 (Black Butler #1)",£49.31,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,http://books.toscrape.com/media/cache/99/48/9948564dec3ac2f9e32419911b181e37.jpg,,,2025-05-28T10:33:15.123637,sequential art-be6b9ada,worker-3,428.14,0
Awkward,£38.02,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/awkward_124/index.html,http://books.toscrape.com/media/cache/41/72/417255e608c389aedfb68491dae92c9c.jpg,,,2025-05-28T10:33:15.880885,sequential art-be6b9ada,worker-3,428.9,0
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",£54.81,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,http://books.toscrape.com/media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg,,,2025-05-28T10:33:16.658757,sequential art-be6b9ada,worker-3,429.68,0
"Saga, Volume 2 (Saga (Collected Editions) #2)",£11.75,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,http://books.toscrape.com/media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg,,,2025-05-28T10:33:17.430963,sequential art-be6b9ada,worker-3,430.45,0
"Fruits Basket, Vol. 2 (Fruits Basket #2)",£11.64,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,http://books.toscrape.com/media/cache/e9/fb/e9fb3236b73384253144f89b6eec6a68.jpg,,,2025-05-28T10:33:18.229819,sequential art-be6b9ada,worker-3,431.25,0
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",£18.51,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,http://books.toscrape.com/media/cache/ae/16/ae169bb5ae814e0fb900cdf9e99332a7.jpg,,,2025-05-28T10:35:21.621967,sequential art-be6b9ada,worker-3,554.64,0
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",£36.52,In stock,2,Sequential Art,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,http://books.toscrape.com/media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg,,,2025-05-28T10:35:22.366025,sequential art-be6b9ada,worker-3,555.38,0
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",£54.12,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,http://books.toscrape.com/media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg,,,2025-05-28T10:35:23.139310,sequential art-be6b9ada,worker-3,556.16,0
The Complete Maus (Maus #1-2),£10.64,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,http://books.toscrape.com/media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,,,2025-05-28T10:35:23.863362,sequential art-be6b9ada,worker-3,556.88,0
"Skip Beat!, Vol. 01 (Skip Beat! #1)",£42.12,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,http://books.toscrape.com/media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,,,2025-05-28T10:35:24.653624,sequential art-be6b9ada,worker-3,557.67,0
"Saga, Volume 1 (Saga (Collected Editions) #1)",£28.48,In stock,1,Sequential Art,http://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,http://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,,,2025-05-28T10:35:25.433305,sequential art-be6b9ada,worker-3,558.45,0
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",£46.96,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,http://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,,,2025-05-28T10:35:26.201642,sequential art-be6b9ada,worker-3,559.22,0
"Paper Girls, Vol. 1 (Paper Girls #1-5)",£21.71,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,http://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,,,2025-05-28T10:35:26.981835,sequential art-be6b9ada,worker-3,560.0,0
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",£29.87,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,http://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,,,2025-05-28T10:35:27.724851,sequential art-be6b9ada,worker-3,560.74,0
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",£39.39,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,http://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,,,2025-05-28T10:35:28.500258,sequential art-be6b9ada,worker-3,561.52,0
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",£45.24,In stock,3,Sequential Art,http://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,http://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,,,2025-05-28T10:35:29.244757,sequential art-be6b9ada,worker-3,562.26,0
"Giant Days, Vol. 1 (Giant Days #1-4)",£56.76,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,http://books.toscrape.com/media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,,,2025-05-28T10:35:30.004339,sequential art-be6b9ada,worker-3,563.02,0
"Fruits Basket, Vol. 1 (Fruits Basket #1)",£40.28,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,http://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,,,2025-05-28T10:35:30.734955,sequential art-be6b9ada,worker-3,563.75,0
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",£34.65,In stock,5,Sequential Art,http://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,http://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg,,,2025-05-28T10:35:31.476340,sequential art-be6b9ada,worker-3,564.49,0
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",£57.06,In stock,4,Sequential Art,http://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,http://books.toscrape.com/media/cache/09/7c/097cb5ecc6fb3fbe1690cf0cbdea4ac5.jpg,,,2025-05-28T10:35:32.268772,sequential art-be6b9ada,worker-3,565.29,0
Without Borders (Wanderlove #1),£45.07,In stock,2,New Adult,http://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,http://books.toscrape.com/media/cache/24/e2/24e2f5c9d325c4004d8190c054da86dd.jpg,,,2025-05-28T10:36:05.506704,new adult-c3dd7c11,worker-4,85.19,0
The Mistake (Off-Campus #2),£43.29,In stock,3,New Adult,http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,http://books.toscrape.com/media/cache/a5/43/a543b100a8c1861c1bf5374ca6b576fe.jpg,,,2025-05-28T10:36:06.222958,new adult-c3dd7c11,worker-4,85.91,0
The Matchmaker's Playbook (Wingmen Inc. #1),£55.85,In stock,1,New Adult,http://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,http://books.toscrape.com/media/cache/84/ac/84acb0606c96e55dc729a9d6572a08fb.jpg,,,2025-05-28T10:36:06.933366,new adult-c3dd7c11,worker-4,86.62,0
The Hook Up (Game On #1),£36.29,In stock,5,New Adult,http://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,http://books.toscrape.com/media/cache/38/f1/38f1543cd2d51c2728678f5ecc128958.jpg,,,2025-05-28T10:36:07.681654,new adult-c3dd7c11,worker-4,87.37,0
Shameless,£58.35,In stock,3,New Adult,http://books.toscrape.com/catalogue/shameless_52/index.html,http://books.toscrape.com/media/cache/a2/19/a2198abf12e3287f84997b35f4e1050e.jpg,,,2025-05-28T10:36:08.450019,new adult-c3dd7c11,worker-4,88.13,0
Off Sides (Off #1),£39.45,In stock,5,New Adult,http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,http://books.toscrape.com/media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg,,,2025-05-28T10:36:09.252474,new adult-c3dd7c11,worker-4,88.94,0
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,£42.96,In stock,4,Science,http://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html,http://books.toscrape.com/media/cache/d4/8d/d48d5122a15347e9fe2b15ad354d69bf.jpg,,,2025-05-28T10:36:58.658352,science-1c05b38a,worker-4,39.04,0
Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,£57.36,In stock,5,Science,http://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,http://books.toscrape.com/media/cache/26/1c/261c4eaf957ae4aacf2229b482e76dbe.jpg,,,2025-05-28T10:36:59.420736,science-1c05b38a,worker-4,39.8,0
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,£44.74,In stock,4,Science,http://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,http://books.toscrape.com/media/cache/68/ca/68caaf9ac41964d5167a3eb67c638393.jpg,,,2025-05-28T10:37:00.186063,science-1c05b38a,worker-4,40.57,0
Tipping Point for Planet Earth: How Close Are We to the Edge?,£37.55,In stock,1,Science,http://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,http://books.toscrape.com/media/cache/56/97/5697f2f8f628129df01c5790985ffd9b.jpg,,,2025-05-28T10:37:00.949916,science-1c05b38a,worker-4,41.33,0
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",£55.91,In stock,1,Science,http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,http://books.toscrape.com/media/cache/5e/7f/5e7f7d9913d4c95d33904770c518d537.jpg,,,2025-05-28T10:37:01.745859,science-1c05b38a,worker-4,42.13,0
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,£28.41,In stock,1,Science,http://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,http://books.toscrape.com/media/cache/33/4f/334fd0ebdf0c0192baf5914d199c53b5.jpg,,,2025-05-28T10:37:02.476929,science-1c05b38a,worker-4,42.86,0
The Origin of Species,£10.01,In stock,4,Science,http://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,http://books.toscrape.com/media/cache/da/0d/da0d13699a090516502257a4d7da623f.jpg,,,2025-05-28T10:37:03.279776,science-1c05b38a,worker-4,43.66,0
The Grand Design,£13.76,In stock,3,Science,http://books.toscrape.com/catalogue/the-grand-design_405/index.html,http://books.toscrape.com/media/cache/08/a9/08a957eb34f8047862e225774c3bdde2.jpg,,,2025-05-28T10:37:04.078141,science-1c05b38a,worker-4,44.46,0
Peak: Secrets from the New Science of Expertise,£16.28,In stock,2,Science,http://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,http://books.toscrape.com/media/cache/83/ab/83ab65f938b24fa1a9cb47235be49b57.jpg,,,2025-05-28T10:37:04.804278,science-1c05b38a,worker-4,45.19,0
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",£13.03,In stock,4,Science,http://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,http://books.toscrape.com/media/cache/69/c8/69c83860995cde393dbe6690ec3f1d4f.jpg,,,2025-05-28T10:37:05.561606,science-1c05b38a,worker-4,45.94,0
